layer,difficulty,dist_to_boundary_m,gold_label,exact_label,exact_correct,bs_label,bs_correct,bs_abstain,bs_confidence,risk_label,risk_correct,risk_abstain,dist_bin
zcta,medium,388.43949381982895,78266,78266,True,78266,True,False,1.0,78266,True,False,100-500m
tract,medium,391.59361905730657,13149970300,13149970300,True,13149970300,True,False,1.0,13149970300,True,False,100-500m
tract,easy,100.10415050595664,12086001007,12086001007,True,12086001007,True,False,1.0,12086001007,True,False,100-500m
zcta,medium,286.83740705209243,62518,62518,True,62518,True,False,1.0,62518,True,False,100-500m
tract,hard,80.15422965473432,36047017800,36047017800,True,36047017800,True,False,1.0,36047017800,True,False,50-100m
county,easy,2746.7915267339913,39165,39165,True,39165,True,False,1.0,39165,True,False,>500m
zcta,easy,959.8204261996447,43466,43466,True,43466,True,False,1.0,43466,True,False,>500m
tract,easy,308.26881272989897,48113014603,48113014603,True,48113014603,True,False,1.0,48113014603,True,False,100-500m
county,medium,350.5129099213773,17165,17165,True,17165,True,False,1.0,17165,True,False,100-500m
zcta,hard,51.79484989811045,14550,14550,True,14550,True,False,1.0,14550,True,False,50-100m
tract,easy,508.52568595005465,42003492800,42003492800,True,42003492800,True,False,1.0,42003492800,True,False,>500m
county,easy,24561.60188356049,48111,48111,True,48111,True,False,1.0,48111,True,False,>500m
county,hard,24.551125786864464,48121,48121,True,48121,True,False,1.0,,False,True,10-25m
county,hard,48.869082372843664,39117,39117,True,39117,True,False,1.0,39117,True,False,25-50m
county,hard,31.370347586607362,48005,48005,True,48005,True,False,1.0,48005,True,False,25-50m
tract,easy,982.9710920032925,39139001200,39139001200,True,39139001200,True,False,1.0,39139001200,True,False,>500m
county,medium,213.70170956422962,48299,48299,True,48299,True,False,1.0,48299,True,False,100-500m
county,medium,128.89711334826208,39039,39039,True,39039,True,False,1.0,39039,True,False,100-500m
tract,hard,62.16724533019898,13121009001,13121009001,True,13121009001,True,False,1.0,13121009001,True,False,50-100m
county,hard,19.804164884711547,39123,39123,True,39123,True,False,1.0,,False,True,10-25m
zcta,hard,16.32578618087551,43451,43451,True,43451,True,False,0.97,,False,True,10-25m
zcta,hard,51.37804613592672,98392,98392,True,98392,True,False,1.0,98392,True,False,50-100m
tract,hard,75.7401874229568,42051261100,42051261100,True,42051261100,True,False,1.0,42051261100,True,False,50-100m
tract,hard,50.682340898242906,42003101100,42003101100,True,42003101100,True,False,1.0,42003101100,True,False,50-100m
county,hard,37.062102741747005,39131,39131,True,39131,True,False,1.0,39131,True,False,25-50m
tract,hard,22.014175545482658,42125744102,42125744102,True,42125744102,True,False,1.0,,False,True,10-25m
tract,easy,891.7438047120742,48027022402,48027022402,True,48027022402,True,False,1.0,48027022402,True,False,>500m
tract,medium,162.2476859538171,04013092401,04013092401,True,04013092401,True,False,1.0,04013092401,True,False,100-500m
tract,easy,3242.2874672483936,48449950301,48449950301,True,48449950301,True,False,1.0,48449950301,True,False,>500m
tract,medium,346.1188484376436,12101032009,12101032009,True,12101032009,True,False,1.0,12101032009,True,False,100-500m
county,easy,2521.420429807543,39171,39171,True,39171,True,False,1.0,39171,True,False,>500m
county,boundary,9.252766592120931,48369,48369,True,48369,True,True,0.79,,False,True,0-10m
county,medium,301.03899963484076,06087,06087,True,06087,True,False,1.0,06087,True,False,100-500m
zcta,medium,300.05910038652604,32321,32321,True,32321,True,False,1.0,32321,True,False,100-500m
zcta,hard,32.68278873479982,33147,33147,True,33147,True,False,1.0,33147,True,False,25-50m
county,hard,76.8778635048487,39171,39171,True,39171,True,False,1.0,39171,True,False,50-100m
zcta,medium,121.37820746415869,44828,44828,True,44828,True,False,1.0,44828,True,False,100-500m
county,medium,108.93671673193708,12069,12069,True,12069,True,False,1.0,12069,True,False,100-500m
zcta,easy,549.7231904496762,43903,43903,True,43903,True,False,1.0,43903,True,False,>500m
tract,boundary,1.6461207295998128,48331950800,48331950800,True,48331950800,True,True,0.58,,False,True,0-10m
zcta,hard,10.496940235648,98025,98025,True,98025,True,True,0.87,,False,True,10-25m
county,easy,568.5811116551591,13221,13221,True,13221,True,False,1.0,13221,True,False,>500m
tract,medium,426.9163674235468,06009000301,06009000301,True,06009000301,True,False,1.0,06009000301,True,False,100-500m
tract,medium,179.44643228572707,39157020200,39157020200,True,39157020200,True,False,1.0,39157020200,True,False,100-500m
tract,easy,933.4037792586744,06037901216,06037901216,True,06037901216,True,False,1.0,06037901216,True,False,>500m
zcta,easy,1328.3405419590135,78075,78075,True,78075,True,False,1.0,78075,True,False,>500m
county,medium,264.18485829567044,48437,48437,True,48437,True,False,1.0,48437,True,False,100-500m
county,medium,282.38305625464164,42035,42035,True,42035,True,False,1.0,42035,True,False,100-500m
zcta,easy,2342.4857172818038,44515,44515,True,44515,True,False,1.0,44515,True,False,>500m
zcta,medium,173.09268431936107,45333,45333,True,45333,True,False,1.0,45333,True,False,100-500m
county,hard,53.68168767466885,48169,48169,True,48169,True,False,1.0,48169,True,False,50-100m
tract,hard,70.56817355676135,17031831400,17031831400,True,17031831400,True,False,1.0,17031831400,True,False,50-100m
county,hard,27.268196329242055,12059,12059,True,12059,True,False,1.0,12059,True,False,25-50m
county,hard,89.45107764081092,13155,13155,True,13155,True,False,1.0,13155,True,False,50-100m
county,boundary,9.605531390579344,48461,48461,True,48461,True,True,0.77,,False,True,0-10m
county,hard,43.76852218433198,39035,39035,True,39035,True,False,1.0,39035,True,False,25-50m
tract,easy,528.896755013852,48027022105,48027022105,True,48027022105,True,False,1.0,48027022105,True,False,>500m
tract,boundary,8.735995848477828,12057013804,12057013804,True,12057013804,True,True,0.76,,False,True,0-10m
county,hard,16.018789941687103,42061,42061,True,42061,True,False,0.95,,False,True,10-25m
tract,boundary,5.888809940681226,06013360101,06013360101,True,06013360101,True,True,0.66,,False,True,0-10m
tract,easy,682.4652389312604,12031016101,12031016101,True,12031016101,True,False,1.0,12031016101,True,False,>500m
zcta,medium,153.08553201090228,76939,76939,True,76939,True,False,1.0,76939,True,False,100-500m
tract,hard,18.64894363104811,48085030510,48085030510,True,48085030510,True,False,0.98,,False,True,10-25m
tract,easy,594.144813794521,04013040532,04013040532,True,04013040532,True,False,1.0,04013040532,True,False,>500m
tract,easy,101.89454914255036,06065043220,06065043220,True,06065043220,True,False,1.0,06065043220,True,False,100-500m
zcta,medium,127.64788630497334,33835,33835,True,33835,True,False,1.0,33835,True,False,100-500m
zcta,easy,3132.4835475518953,43521,43521,True,43521,True,False,1.0,43521,True,False,>500m
tract,hard,40.00304110135251,12009071349,12009071349,True,12009071349,True,False,1.0,12009071349,True,False,25-50m
county,medium,170.43134188273993,48361,48361,True,48361,True,False,1.0,48361,True,False,100-500m
tract,medium,110.96220884634054,12086003709,12086003709,True,12086003709,True,False,1.0,12086003709,True,False,100-500m
zcta,medium,312.5648239659323,78959,78959,True,78959,True,False,1.0,78959,True,False,100-500m
county,easy,16186.839058355134,48377,48377,True,48377,True,False,1.0,48377,True,False,>500m
zcta,medium,173.02349249045608,19554,19554,True,19554,True,False,1.0,19554,True,False,100-500m
tract,hard,58.352506350603484,12099005942,12099005942,True,12099005942,True,False,1.0,12099005942,True,False,50-100m
county,medium,152.12697881017758,48189,48189,True,48189,True,False,1.0,48189,True,False,100-500m
tract,medium,258.3672832570015,39113040303,39113040303,True,39113040303,True,False,1.0,39113040303,True,False,100-500m
tract,edge,29.21518584075002,48303010301,48303010301,True,48303010301,True,False,1.0,48303010301,True,False,25-50m
tract,easy,609.8019091599083,13089023325,13089023325,True,13089023325,True,False,1.0,13089023325,True,False,>500m
tract,easy,1263.232684933998,39173021601,39173021601,True,39173021601,True,False,1.0,39173021601,True,False,>500m
county,easy,10792.145125886074,48383,48383,True,48383,True,False,1.0,48383,True,False,>500m
zcta,easy,1797.2256874426976,78839,78839,True,78839,True,False,1.0,78839,True,False,>500m
zcta,edge,36.127876465912664,10153,10153,True,10153,True,False,1.0,10153,True,False,25-50m
zcta,edge,62.19282384505753,14807,14807,True,14807,True,False,1.0,14807,True,False,50-100m
tract,boundary,5.699362118802052,12127090904,12127090904,True,12127090904,True,True,0.64,,False,True,0-10m
tract,easy,132.75737656676668,06037302503,06037302503,True,06037302503,True,False,1.0,06037302503,True,False,100-500m
county,medium,221.8752689728178,39123,39123,True,39123,True,False,1.0,39123,True,False,100-500m
county,medium,206.21714799301296,48005,48005,True,48005,True,False,1.0,48005,True,False,100-500m
zcta,edge,28.457244445971053,44904,44904,True,44904,True,False,1.0,44904,True,False,25-50m
zcta,hard,23.225926136696955,78263,78263,True,78263,True,False,1.0,,False,True,10-25m
tract,edge,13.411448790072107,36005022702,36005022702,True,36005022702,True,True,0.84,,False,True,10-25m
zcta,medium,162.76508937076753,43908,43908,True,43908,True,False,1.0,43908,True,False,100-500m
zcta,hard,17.005037463234473,33314,33314,True,33314,True,False,0.97,,False,True,10-25m
tract,easy,526.758351982518,42031160103,42031160103,True,42031160103,True,False,1.0,42031160103,True,False,>500m
zcta,hard,89.17534492303223,78540,78540,True,78540,True,False,1.0,78540,True,False,50-100m
zcta,easy,4017.7191139068436,76845,76845,True,76845,True,False,1.0,76845,True,False,>500m
tract,medium,283.944191998834,53009001500,53009001500,True,53009001500,True,False,1.0,53009001500,True,False,100-500m
tract,hard,89.19044941931661,36107020701,36107020701,True,36107020701,True,False,1.0,36107020701,True,False,50-100m
zcta,easy,1088.245952520728,12159,12159,True,12159,True,False,1.0,12159,True,False,>500m
zcta,easy,1069.217160804726,33812,33812,True,33812,True,False,1.0,33812,True,False,>500m
tract,boundary,1.3567852810432741,06073008201,06073008201,True,06073008201,True,True,0.52,,False,True,0-10m
tract,boundary,3.6735231230157956,36067015702,36067015702,True,36067015702,True,True,0.62,,False,True,0-10m
tract,hard,21.791083455620235,06075025900,06075025900,True,06075025900,True,False,1.0,,False,True,10-25m
zcta,hard,64.89174401865843,18053,18053,True,18053,True,False,1.0,18053,True,False,50-100m
county,easy,4850.865899721378,48057,48057,True,48057,True,False,1.0,48057,True,False,>500m
tract,medium,343.3848851011248,12117021612,12117021612,True,12117021612,True,False,1.0,12117021612,True,False,100-500m
tract,easy,101.27352063672127,17031030104,17031030104,True,17031030104,True,False,1.0,17031030104,True,False,100-500m
tract,hard,38.34399729983826,53063011600,53063011600,True,53063011600,True,False,1.0,53063011600,True,False,25-50m
tract,medium,140.87664183456104,12011100700,12011100700,True,12011100700,True,False,1.0,12011100700,True,False,100-500m
zcta,hard,89.31077580869857,43566,43566,True,43566,True,False,1.0,43566,True,False,50-100m
county,hard,91.04962821378578,48023,48023,True,48023,True,False,1.0,48023,True,False,50-100m
tract,easy,509.5477080120323,06037274202,06037274202,True,06037274202,True,False,1.0,06037274202,True,False,>500m
county,hard,95.44106672092792,13171,13171,True,13171,True,False,1.0,13171,True,False,50-100m
county,medium,250.16426362939433,48395,48395,True,48395,True,False,1.0,48395,True,False,100-500m
tract,hard,19.495012902350723,48439113519,48439113519,True,48439113519,True,False,1.0,,False,True,10-25m
zcta,easy,1749.667583798305,93212,93212,True,93212,True,False,1.0,93212,True,False,>500m
county,hard,33.17923603885103,39063,39063,True,39063,True,False,1.0,39063,True,False,25-50m
zcta,easy,1854.0534191096567,45338,45338,True,45338,True,False,1.0,45338,True,False,>500m
county,hard,35.70052962621174,48117,48117,True,48117,True,False,1.0,48117,True,False,25-50m
tract,edge,83.36413285517155,12091020800,12091020800,True,12091020800,True,False,1.0,12091020800,True,False,50-100m
zcta,easy,695.9042301417744,45226,45226,True,45226,True,False,1.0,45226,True,False,>500m
tract,easy,651.7993258776806,12117022206,12117022206,True,12117022206,True,False,1.0,12117022206,True,False,>500m
zcta,easy,966.7357080391849,34608,34608,True,34608,True,False,1.0,34608,True,False,>500m
tract,medium,490.68362121636034,12001002221,12001002221,True,12001002221,True,False,1.0,12001002221,True,False,100-500m
tract,easy,853.9033332775441,48201554407,48201554407,True,48201554407,True,False,1.0,48201554407,True,False,>500m
tract,medium,377.78438055994326,12081001001,12081001001,True,12081001001,True,False,1.0,12081001001,True,False,100-500m
zcta,boundary,9.872499162602505,45629,45629,True,45629,True,True,0.89,,False,True,0-10m
county,hard,95.25268601319893,13083,13083,True,13083,True,False,1.0,13083,True,False,50-100m
tract,hard,65.51629298711049,48085030535,48085030535,True,48085030535,True,False,1.0,48085030535,True,False,50-100m
county,boundary,5.1964158072491315,12049,12049,True,12049,True,True,0.62,,False,True,0-10m
tract,hard,38.196815206575224,13205090100,13205090100,True,13205090100,True,False,1.0,13205090100,True,False,25-50m
tract,hard,24.086112920241387,39049007966,39049007966,True,39049007966,True,False,1.0,,False,True,10-25m
county,medium,339.12559687839746,39091,39091,True,39091,True,False,1.0,39091,True,False,100-500m
county,medium,437.3288269448763,17047,17047,True,17047,True,False,1.0,17047,True,False,100-500m
county,easy,6113.861991839675,48397,48397,True,48397,True,False,1.0,48397,True,False,>500m
zcta,boundary,6.1917197644658675,79854,79854,True,79854,True,True,0.62,,False,True,0-10m
zcta,easy,4081.2677197224793,96047,96047,True,96047,True,False,1.0,96047,True,False,>500m
tract,hard,20.366971979337357,39035141602,39035141602,True,39035141602,True,False,1.0,,False,True,10-25m
zcta,easy,796.3201391527457,78204,78204,True,78204,True,False,1.0,78204,True,False,>500m
county,easy,5694.411341365645,48107,48107,True,48107,True,False,1.0,48107,True,False,>500m
zcta,easy,2854.776430127363,16923,16923,True,16923,True,False,1.0,16923,True,False,>500m
county,easy,4032.9716305214088,39065,39065,True,39065,True,False,1.0,39065,True,False,>500m
county,boundary,2.6856594782720205,13099,13099,True,13099,True,True,0.63,,False,True,0-10m
county,hard,11.544911827059618,48503,48503,True,48503,True,True,0.85,,False,True,10-25m
county,easy,5895.710655890328,13009,13009,True,13009,True,False,1.0,13009,True,False,>500m
tract,hard,89.2002087577753,12086006504,12086006504,True,12086006504,True,False,1.0,12086006504,True,False,50-100m
tract,hard,43.07068602173127,17031730600,17031730600,True,17031730600,True,False,1.0,17031730600,True,False,25-50m
tract,boundary,0.2648972964795485,39083006700,39083006700,True,39031961100,False,True,0.56,,False,True,0-10m
tract,medium,177.15902147759718,12103025112,12103025112,True,12103025112,True,False,1.0,12103025112,True,False,100-500m
tract,easy,264.5768333617438,06037800205,06037800205,True,06037800205,True,False,1.0,06037800205,True,False,100-500m
zcta,easy,1251.764931630549,76820,76820,True,76820,True,False,1.0,76820,True,False,>500m
county,medium,424.5277101475871,36065,36065,True,36065,True,False,1.0,36065,True,False,100-500m
zcta,easy,515.8827003024068,44504,44504,True,44504,True,False,1.0,44504,True,False,>500m
tract,boundary,2.3286564751478456,42027011905,42027011905,True,42027011903,False,True,0.51,,False,True,0-10m
zcta,hard,48.58009268963434,34491,34491,True,34491,True,False,1.0,34491,True,False,25-50m
